公司,年月,TCRI,總分,CFO,CFO不一致,利息支出率,資產報酬%,營業利益%,借款息%,平均收款天增減,平均售貨天增減,借款依存度%,營收,TSE產業別,c_0,c_1,c_2,c_3,c_4
1457 宜進,2014/12/31,7.0,421.0,2.53,0,1.77,1.79,2.89,2.21,9.0,-8.0,77.0,44.0,4,4.000812530517578,1.4847126861283755e-09,0.999127209186554,9.238712572745557e-11,6.040786320227198e-05
1472 三洋紡,2014/12/31,9.0,102.0,-0.24,0,1.51,-5.05,-0.66,2.93,-10.0,-28.0,157.0,10.0,4,0.0,0.0,0.0,0.0,0.0
1475 本盟,2014/12/31,9.0,-23.0,-0.41,0,5.1,-9.9,-20.78,3.85,-6.0,4.0,144.0,2.0,4,0.0,0.0,0.0,0.0,0.0
1477 聚陽,2014/12/31,3.0,813.0,12.93,1,0.18,15.81,10.15,2.54,0.0,-4.0,5.0,209.0,4,0.0,0.0,0.0,0.0,0.0
1503 士電,2014/12/31,4.0,642.0,9.66,0,0.21,4.1,6.6,1.27,11.0,5.0,15.0,198.0,5,0.0,0.0,0.0,0.0,0.0
1506 正道,2014/12/31,7.0,270.0,0.53,0,0.99,1.41,2.26,4.23,5.0,-4.0,27.0,16.0,5,0.0,0.0,0.0,0.0,0.0
1507 永大,2014/12/31,4.0,726.0,21.98,0,0.0,6.55,11.41,0.0,-1.0,-30.0,0.0,239.0,5,0.0,0.0,0.0,0.0,0.0
1513 中興電,2014/12/31,5.0,566.0,6.55,0,0.18,4.7,6.97,1.15,1.0,-14.0,24.0,113.0,5,1.0000014305114746,0.00017830068827606738,0.9998206496238708,2.4203350434959253e-10,0.9999996423721312
1515 力山,2014/12/31,6.0,370.0,1.24,0,1.25,2.5,3.59,2.6,2.0,-2.0,77.0,36.0,5,0.0,0.0,0.0,0.0,0.0
1516 川飛,2014/12/31,9.0,522.0,0.17,0,0.71,13.01,2.59,2.32,2.0,0.0,34.0,2.0,20,0.0,0.0,0.0,0.0,0.0
1521 大億,2014/12/31,4.0,633.0,3.71,0,0.02,11.31,7.91,1.51,-3.0,0.0,0.0,50.0,5,0.0,0.0,0.0,0.0,0.0
1525 江申,2014/12/31,6.0,478.0,0.31,0,0.03,8.78,1.82,0.75,-2.0,-13.0,2.0,12.0,5,0.0,0.0,0.0,0.0,0.0
1529 樂士,2014/12/31,9.0,107.0,-0.16,0,3.36,-14.26,-60.36,3.26,21.0,-50.0,18.0,1.0,5,0.0,0.0,0.0,0.0,0.0
1532 勤美,2014/12/31,7.0,540.0,22.13,0,1.73,3.77,11.12,2.12,8.0,-9.0,65.0,169.0,5,0.0,0.0,0.0,0.0,0.0
1535 中宇,2014/12/31,4.0,706.0,-2.64,1,0.0,8.9,5.18,7.0,-1.0,-1.0,0.0,104.0,5,0.0,0.0,0.0,0.0,0.0
1538 正峰新,2014/12/31,9.0,207.0,-0.31,0,2.54,-4.27,-13.26,3.51,-2.0,-2.0,76.0,9.0,5,0.0,0.0,0.0,0.0,0.0
1539 巨庭,2014/12/31,6.0,483.0,1.27,0,0.72,7.89,6.3,3.57,-2.0,-20.0,65.0,25.0,5,0.0,0.0,0.0,0.0,0.0
1558 伸興,2014/12/31,4.0,753.0,8.02,0,0.01,15.77,15.34,0.0,-1.0,-3.0,0.0,62.0,5,0.0,0.0,0.0,0.0,0.0
1560 中砂,2014/12/31,4.0,699.0,11.29,0,0.11,13.82,19.95,1.54,-4.0,15.0,3.0,44.0,5,14.991617202758787,4.917658813496928e-08,1.0083826780319214,1.4632266481361816e-13,5.829642102384014e-09
1583 程泰,2014/12/31,5.0,535.0,9.24,0,0.62,8.24,11.85,1.31,-9.0,-56.0,80.0,78.0,5,0.0,0.0,0.0,0.0,0.0
1611 中電,2014/12/31,6.0,306.0,4.8,0,2.0,0.11,4.74,1.99,-54.0,25.0,46.0,29.0,6,0.0,0.0,0.0,0.0,0.0
1612 宏泰,2014/12/31,4.0,419.0,0.8,0,0.03,1.27,-0.59,2.02,-1.0,8.0,1.0,38.0,6,0.0,0.0,0.0,0.0,0.0
1614 三洋電,2014/12/31,4.0,545.0,4.01,0,0.07,3.64,5.04,1.34,-4.0,-17.0,6.0,52.0,6,0.0,0.0,0.0,0.0,0.0
1618 合機,2014/12/31,5.0,345.0,-2.25,0,0.01,-1.24,-4.71,0.0,4.0,22.0,0.0,18.0,6,0.0,0.0,0.0,0.0,0.0
1701 中化,2014/12/31,6.0,397.0,3.3,0,0.85,2.69,6.09,1.39,-4.0,10.0,57.0,53.0,22,0.0,0.0,0.0,0.0,0.0
1707 葡萄王,2014/12/31,4.0,776.0,17.01,0,0.0,27.72,25.9,0.35,-2.0,3.0,0.0,63.0,22,0.0,0.0,0.0,0.0,0.0
1718 中纖,2014/12/31,7.0,589.0,98.75,0,1.76,0.52,8.66,1.86,13.0,-6.0,67.0,341.0,21,0.0,0.0,0.0,0.0,0.0
1721 三晃,2014/12/31,8.0,340.0,1.11,0,0.54,1.08,-1.98,2.11,-3.0,-4.0,40.0,16.0,21,0.0,0.0,0.0,0.0,0.0
1723 中碳,2014/12/31,3.0,884.0,22.05,0,0.03,25.61,26.3,4.25,-2.0,2.0,1.0,88.0,21,9.997689247131348,3.533173059677708e-11,0.002310912357643247,1.4358647734344368e-13,6.748502556774838e-08
1724 台硝,2014/12/31,6.0,369.0,1.61,0,0.26,1.86,5.26,1.13,-9.0,1.0,18.0,14.0,21,0.0,0.0,0.0,0.0,0.0
1726 永記,2014/12/31,3.0,687.0,10.97,0,0.01,12.25,15.8,4.53,-2.0,4.0,0.0,83.0,21,0.0,0.0,0.0,0.0,0.0
1732 毛寶,2014/12/31,6.0,324.0,0.04,0,0.0,-1.67,-2.66,0.0,-6.0,-11.0,0.0,6.0,21,0.0,0.0,0.0,0.0,0.0
1733 五鼎,2014/12/31,5.0,539.0,2.68,0,0.43,10.21,17.52,1.64,-3.0,-11.0,21.0,18.0,22,6.999978065490723,1.952028295948427e-11,2.2072812498663552e-05,4.866442096402063e-19,5.498673516513009e-09
1762 中化生,2014/12/31,7.0,195.0,0.23,0,1.48,0.87,3.26,1.35,0.0,26.0,71.0,9.0,22,0.0,0.0,0.0,0.0,0.0
1786 科妍,2014/12/31,6.0,234.0,0.02,0,0.01,-2.45,-21.63,0.0,6.0,62.0,0.0,2.0,22,0.0,0.0,0.0,0.0,0.0
1805 寶徠,2014/12/31,8.0,418.0,3.12,0,0.45,0.83,1.98,2.98,4.0,-84.0,19.0,10.0,14,0.0,0.0,0.0,0.0,0.0
1902 台紙,2014/12/31,5.0,520.0,3.09,0,0.5,3.78,0.33,1.68,0.0,-6.0,28.0,68.0,9,0.0,0.0,0.0,0.0,0.0
1903 士紙,2014/12/31,7.0,292.0,-2.24,0,1.18,-3.62,-14.04,1.11,-4.0,15.0,48.0,16.0,9,0.0,0.0,0.0,0.0,0.0
1904 正隆,2014/12/31,5.0,530.0,35.58,0,1.18,1.24,2.83,2.46,-7.0,-3.0,93.0,449.0,9,0.0,0.0,0.0,0.0,0.0
1905 華紙,2014/12/31,5.0,543.0,7.34,0,0.31,0.17,-0.77,1.48,6.0,5.0,22.0,211.0,9,2.0,3.482228511344845e-31,4.059827891907619e-21,4.171812053751906e-31,7.983941621492314e-28
1907 永豐餘,2014/12/31,5.0,520.0,24.5,0,1.44,1.43,0.96,1.87,2.0,-1.0,96.0,609.0,9,0.0,0.0,0.0,0.0,0.0
2002 中鋼,2014/12/31,3.0,632.0,645.61,0,1.18,4.16,8.46,1.51,3.0,-1.0,83.0,3665.0,10,38.72575759887695,0.9290874600410458,17.087730407714847,0.999998927116394,4.257427215576172
2008 高興昌,2014/12/31,8.0,293.0,-1.73,0,0.79,-7.09,-9.14,1.99,-4.0,15.0,26.0,15.0,10,0.0,0.0,0.0,0.0,0.0
2013 中鋼構,2014/12/31,5.0,413.0,-3.51,1,0.34,1.69,0.8,1.29,7.0,5.0,105.0,173.0,10,0.0008365064859390259,1.701930523267947e-05,1.9991459846496584,6.202010460754082e-09,4.74971272979019e-07
2020 美亞,2014/12/31,7.0,479.0,2.88,0,0.6,4.41,6.09,2.18,-6.0,7.0,36.0,57.0,10,0.0,0.0,0.0,0.0,0.0
2025 千興,2014/12/31,8.0,352.0,2.96,0,0.43,-3.81,-1.38,2.3,1.0,-11.0,42.0,51.0,10,0.0,0.0,0.0,0.0,0.0
2027 大成鋼,2014/12/31,7.0,487.0,-6.48,1,1.05,6.61,6.38,2.3,-2.0,-14.0,154.0,508.0,10,0.0,0.0,0.0,0.0,0.0
2028 威致,2014/12/31,8.0,14.0,-0.27,0,0.98,-7.74,-5.15,2.89,-1.0,2.0,223.0,100.0,10,0.0,0.0,0.0,0.0,0.0
2034 允強,2014/12/31,4.0,720.0,16.79,0,0.2,8.91,3.81,1.09,-2.0,-4.0,41.0,254.0,10,9.0,1.5076275130788524e-26,9.121534027220276e-18,1.2680608754442302e-27,2.9085723616082995e-24
2049 上銀,2014/12/31,4.0,658.0,32.33,0,1.26,8.52,20.87,1.52,-11.0,-22.0,88.0,151.0,5,0.0,0.0,0.0,0.0,0.0
2059 川湖,2014/12/31,3.0,802.0,18.99,0,0.15,23.23,42.03,1.71,-4.0,-6.0,5.0,43.0,28,0.0,0.0,0.0,0.0,0.0
2062 橋椿,2014/12/31,4.0,649.0,6.46,0,0.4,8.02,11.19,1.16,4.0,7.0,46.0,62.0,20,0.0,0.0,0.0,0.0,0.0
2103 台橡,2014/12/31,4.0,692.0,20.36,0,0.63,4.25,6.16,1.74,-5.0,4.0,61.0,319.0,11,0.0,0.0,0.0,0.0,0.0
2104 國際中橡,2014/12/31,4.0,700.0,24.57,0,1.72,3.22,12.14,4.31,1.0,-8.0,44.0,220.0,11,1.0000405311584473,1.5785257346578877e-05,0.99989652633667,7.785311026964337e-06,3.9476410165661946e-05
2105 正新,2014/12/31,3.0,849.0,256.0,0,0.9,10.29,16.2,1.98,8.0,-4.0,63.0,1290.0,11,0.0,0.0,0.0,0.0,0.0
2204 中華,2014/12/31,4.0,752.0,34.51,0,0.06,4.81,5.41,2.31,-1.0,-9.0,2.0,360.0,12,10.870462417602539,0.00019886936934199184,2.0855791568756104,7.379802013929294e-07,0.043758828192949295
2206 三陽工業,2014/12/31,6.0,495.0,-3.71,0,1.1,-1.13,-2.15,2.74,1.0,-13.0,90.0,365.0,12,0.0,0.0,0.0,0.0,0.0
2301 光寶科,2014/12/31,3.0,677.0,138.69,0,0.29,3.28,3.46,1.56,-2.0,3.0,57.0,2306.0,25,0.0,0.0,0.0,0.0,0.0
2308 台達電,2014/12/31,1.0,876.0,278.95,0,0.09,10.8,12.04,0.73,2.0,6.0,28.0,1906.0,28,0.0,0.0,0.0,0.0,0.0
2314 台揚,2014/12/31,8.0,256.0,-3.05,0,0.62,-6.72,-5.09,2.12,-6.0,8.0,98.0,63.0,27,0.0,0.0,0.0,0.0,0.0
2316 楠梓電,2014/12/31,5.0,564.0,7.67,0,0.57,3.42,5.8,1.7,-23.0,2.0,38.0,73.0,28,0.0,0.0,0.0,0.0,0.0
2323 中環,2014/12/31,7.0,549.0,29.62,0,1.42,-3.74,-4.31,3.12,-16.0,-7.0,27.0,161.0,26,5.0,2.001917437155498e-06,0.9999977350234984,3.0695685209063714e-16,4.815499110577548e-10
2324 仁寶,2014/12/31,3.0,680.0,338.99,0,0.12,3.52,1.55,1.57,-10.0,-2.0,67.0,8457.0,25,56.1880874633789,1.006356120109558,23.05886650085449,2.000000476837158,7.746684551239014
2330 台積電,2014/12/31,1.0,1005.0,4211.81,0,0.42,19.34,39.04,1.32,5.0,6.0,24.0,7628.0,24,0.0,0.0,0.0,0.0,0.0
2331 精英,2014/12/31,4.0,702.0,-33.84,1,0.03,3.58,3.08,1.11,2.0,4.0,23.0,559.0,25,0.0,0.0,0.0,0.0,0.0
2332 友訊,2014/12/31,4.0,582.0,-9.55,1,0.07,0.03,3.64,1.47,5.0,4.0,21.0,303.0,27,12.000896453857422,0.0015151604311540725,8.998583793640137,0.00028401726740412414,0.9987194538116456
2337 旺宏,2014/12/31,6.0,326.0,2.92,0,1.36,-12.45,-23.48,1.77,-2.0,31.0,72.0,224.0,24,0.0,0.0,0.0,0.0,0.0
2338 光罩,2014/12/31,5.0,373.0,3.24,0,0.0,1.33,1.75,0.74,-12.0,17.0,0.0,18.0,24,0.0,0.0,0.0,0.0,0.0
2340 光磊,2014/12/31,5.0,621.0,13.08,0,0.91,5.95,12.1,2.21,-6.0,5.0,32.0,63.0,26,0.0,0.0,0.0,0.0,0.0
2344 華邦電,2014/12/31,5.0,755.0,91.35,0,0.72,5.86,10.57,2.08,0.0,-16.0,41.0,380.0,24,0.0,0.0,0.0,0.0,0.0
2348 海悅,2014/12/31,7.0,726.0,-0.57,0,1.18,18.07,21.28,2.27,-26.0,-40.0,95.0,19.0,20,0.0,0.0,0.0,0.0,0.0
2353 宏碁,2014/12/31,4.0,611.0,56.24,0,0.2,-0.65,1.22,3.56,0.0,1.0,28.0,3297.0,25,0.0,0.0,0.0,0.0,0.0
2358 廷鑫,2014/12/31,7.0,381.0,-0.54,0,0.16,-3.71,-2.29,2.51,-13.0,-6.0,25.0,18.0,20,0.0,0.0,0.0,0.0,0.0
2371 大同,2014/12/31,7.0,386.0,58.04,0,3.27,-0.14,-1.13,3.94,4.0,1.0,160.0,1126.0,5,0.0,0.0,0.0,0.0,0.0
2376 技嘉,2014/12/31,4.0,769.0,24.76,0,0.03,6.8,3.4,2.37,1.0,1.0,0.0,545.0,25,0.0,0.0,0.0,0.0,0.0
2383 台光電,2014/12/31,4.0,734.0,19.76,0,0.25,10.11,8.55,1.97,1.0,-1.0,29.0,189.0,28,0.0,0.0,0.0,0.0,0.0
2388 威盛,2014/12/31,8.0,-12.0,9.14,0,1.28,-18.27,-10.9,2.18,0.0,-19.0,227.0,65.0,24,16.003103256225586,1.6306715011596682,7.366208553314209,1.2237090507571938e-10,1.0000166893005369
2390 云辰,2014/12/31,7.0,207.0,1.0,0,1.34,-1.84,-1.85,1.93,-42.0,-80.0,35.0,12.0,31,1.0,3.122418348808721e-36,4.0531747265965446e-25,1.1222614211855586e-36,3.0018968874820787e-35
2392 正崴,2014/12/31,4.0,633.0,30.15,0,0.33,2.21,1.71,1.87,7.0,3.0,55.0,911.0,28,0.0,0.0,0.0,0.0,0.0
2408 南亞科,2014/12/31,6.0,787.0,270.11,0,2.41,30.51,38.23,1.82,-2.0,-23.0,136.0,491.0,24,0.0,0.0,0.0,0.0,0.0
2409 友達,2014/12/31,6.0,703.0,633.93,0,1.04,4.87,5.26,2.66,0.0,-1.0,71.0,4082.0,26,125.79885864257812,4.028451442718507,90.13528442382812,3.000773668289185,3.0366425514221187
2412 中華電,2014/12/31,1.0,894.0,713.8,0,0.02,8.82,19.9,1.26,2.0,0.0,1.0,2266.0,27,24.5451717376709,1.292359709739685,50.957862854003906,1.0002665519714355,8.204341888427733
2419 仲琦,2014/12/31,6.0,500.0,1.31,0,0.56,3.8,4.91,2.23,3.0,35.0,52.0,61.0,27,0.0,0.0,0.0,0.0,0.0
2429 銘旺科,2014/12/31,9.0,198.0,-0.59,0,0.32,-11.04,-9.74,1.95,-50.0,-4.0,40.0,8.0,28,0.0,0.0,0.0,0.0,0.0
2438 翔耀,2014/12/31,8.0,506.0,0.47,0,0.88,7.28,22.03,1.97,17.0,-163.0,28.0,4.0,26,3.3239845016139755e-15,8.357653902181356e-20,3.657886439491914e-13,7.197227319268717e-26,1.0
2439 美律,2014/12/31,4.0,778.0,12.75,0,0.01,13.42,11.99,0.92,6.0,-1.0,0.0,123.0,27,0.0,0.0,0.0,0.0,0.0
2444 兆勁,2014/12/31,8.0,404.0,1.66,0,0.49,3.64,1.97,2.38,-14.0,-12.0,26.0,16.0,27,2.0,6.1253642345925045e-31,1.6855390275643066e-22,2.232639048783024e-32,4.501882815420541e-26
2448 晶電,2014/12/31,4.0,589.0,40.62,0,3.22,2.71,10.23,6.41,15.0,4.0,32.0,277.0,26,0.0,0.0,0.0,0.0,0.0
2450 神腦,2014/12/31,4.0,715.0,12.32,0,0.03,5.34,0.67,2.62,0.0,2.0,9.0,414.0,27,6.381065368652344,1.27714029076742e-05,3.489168643951416,7.545180036316879e-10,1.1297531127929688
2451 創見,2014/12/31,2.0,879.0,31.12,1,0.03,14.35,13.95,1.34,1.0,-1.0,4.0,272.0,24,0.0,0.0,0.0,0.0,0.0
2461 光群雷,2014/12/31,6.0,493.0,2.24,0,0.78,5.1,6.14,1.95,2.0,2.0,51.0,42.0,31,0.0,0.0,0.0,0.0,0.0
2472 立隆電,2014/12/31,5.0,597.0,7.25,0,0.58,8.9,10.91,1.53,-1.0,3.0,50.0,61.0,28,0.0,0.0,0.0,0.0,0.0
2474 可成,2014/12/31,3.0,901.0,269.63,0,0.3,14.7,36.82,1.12,-11.0,13.0,16.0,553.0,31,0.0,0.0,0.0,0.0,0.0
2475 華映,2014/12/31,8.0,144.0,23.51,0,4.28,-2.33,-4.34,4.61,7.0,5.0,271.0,564.0,26,38.49812698364258,1.9995206594467163,16.634822845458984,3.103936663251261e-08,2.8675291538238525
2484 希華,2014/12/31,6.0,547.0,4.46,0,0.42,7.86,9.04,2.08,12.0,-16.0,20.0,27.0,28,0.0,0.0,0.0,0.0,0.0
2485 兆赫,2014/12/31,3.0,596.0,9.35,0,0.06,5.97,3.63,2.67,-3.0,15.0,3.0,77.0,27,0.0,0.0,0.0,0.0,0.0
2486 一詮,2014/12/31,6.0,509.0,10.63,0,0.81,2.8,7.58,2.18,-11.0,-5.0,57.0,71.0,26,0.0,0.0,0.0,0.0,0.0
2491 吉祥全,2014/12/31,0.0,-259.0,0.82,0,4.06,-4.6,-23.49,1.64,15.0,84.0,237.0,6.0,26,1.0,1.0,1.9492147627706962e-20,7.288723839681817e-32,6.594531389636695e-33
2498 宏達電,2014/12/31,3.0,648.0,-2.62,1,0.01,1.07,0.63,2.7,-10.0,-3.0,0.0,1879.0,27,0.0,0.0,0.0,0.0,0.0
2504 國產,2014/12/31,4.0,609.0,18.55,0,1.04,1.85,2.32,1.62,2.0,-4.0,77.0,351.0,14,0.0,0.0,0.0,0.0,0.0
2506 太設,2014/12/31,8.0,439.0,5.2,0,5.23,3.66,11.08,3.85,-4.0,-138.0,69.0,39.0,14,0.0,0.0,0.0,0.0,0.0
2509 全坤建,2014/12/31,5.0,-4.0,-14.2,1,79.41,-2.43,-529.01,1.89,25.0,60053.0,73.0,0.0,14,0.0,0.0,0.0,0.0,0.0
2511 太子,2014/12/31,6.0,640.0,-12.03,1,2.76,5.24,12.58,2.34,23.0,51.0,89.0,194.0,14,0.0,0.0,0.0,0.0,0.0
2515 中工,2014/12/31,6.0,488.0,20.1,0,0.99,2.07,2.92,1.75,-24.0,58.0,39.0,139.0,14,2.002304553985596,1.0232590436935425,3.97362232208252,1.5951003018432883e-10,5.000814437866211
2527 宏璟,2014/12/31,7.0,524.0,21.87,0,3.49,6.48,16.82,2.14,-3.0,-932.0,87.0,50.0,14,0.0,0.0,0.0,0.0,0.0
2528 皇普,2014/12/31,9.0,490.0,1.29,0,1.34,3.8,14.83,2.47,103.0,820.0,14.0,3.0,14,0.0,0.0,0.0,0.0,0.0
2534 宏盛,2014/12/31,6.0,-107.0,-11.2,1,26.87,-0.19,-4.31,2.04,2.0,-8889.0,151.0,10.0,14,0.0,0.0,0.0,0.0,0.0
2536 宏普,2014/12/31,5.0,443.0,37.14,0,3.47,5.71,31.28,1.83,1.0,-305.0,62.0,45.0,14,0.0,0.0,0.0,0.0,0.0
2540 愛山林,2014/12/31,9.0,404.0,-14.58,1,1.86,2.62,8.32,2.51,39.0,-37.0,25.0,12.0,14,0.0,0.0,0.0,0.0,0.0
2547 日勝生,2014/12/31,8.0,-137.0,-56.49,1,25.69,0.59,0.25,2.96,122.0,4326.0,218.0,38.0,14,0.0,0.0,0.0,0.0,0.0
2606 裕民,2014/12/31,4.0,563.0,32.77,0,4.24,1.63,14.54,1.34,-5.0,0.0,112.0,90.0,15,0.0,0.0,0.0,0.0,0.0
2610 華航,2014/12/31,6.0,219.0,168.53,0,1.48,0.49,1.78,1.74,1.0,0.0,256.0,1506.0,15,11.917266845703125,1.3357558250427246,16.767265319824222,0.0005967944744043052,2.979114532470703
2611 志信,2014/12/31,8.0,326.0,2.29,0,2.35,1.6,0.05,2.4,-5.0,-1.0,54.0,14.0,15,0.0,0.0,0.0,0.0,0.0
2612 中航,2014/12/31,5.0,495.0,11.05,0,5.54,2.09,16.03,1.85,1.0,0.0,89.0,35.0,15,1.0,1.059875265543205e-30,2.6863484049839102e-21,1.5326256388747045e-31,3.428155541750523e-28
2613 中櫃,2014/12/31,7.0,461.0,2.33,0,0.91,2.7,5.55,2.06,-2.0,2.0,42.0,27.0,15,4.842926060177888e-10,1.002550975697048e-16,9.858035499021867e-10,4.512891800761208e-24,1.0
2616 山隆,2014/12/31,5.0,578.0,1.91,0,0.04,4.13,0.9,1.39,-1.0,-1.0,30.0,203.0,23,0.0,0.0,0.0,0.0,0.0
2633 台灣高鐵,2014/12/31,0.0,-470.0,222.0,0,24.97,2.45,30.88,2.14,-1.0,-5.0,997.0,385.0,15,37.79525375366211,6.000186443328857,2.599083423614502,0.0008425908745266497,5.604633331298828
2636 台驊投控,2014/12/31,5.0,546.0,1.75,0,0.11,4.76,2.31,1.96,-2.0,0.0,27.0,97.0,15,0.0,0.0,0.0,0.0,0.0
2642 宅配通,2014/12/31,5.0,509.0,1.76,0,0.0,6.17,5.78,0.0,0.0,0.0,0.0,26.0,15,0.0,0.0,0.0,0.0,0.0
2705 六福,2014/12/31,7.0,264.0,3.18,0,2.58,0.5,1.07,2.28,-1.0,-18.0,67.0,28.0,16,3.0000014305114746,0.00030538113787770266,1.9986965656280518,1.8886426914832555e-05,0.0009774928912520409
2727 王品,2014/12/31,4.0,716.0,13.85,0,0.0,10.68,7.13,0.0,-1.0,9.0,0.0,169.0,16,0.0,0.0,0.0,0.0,0.0
2739 寒舍,2014/12/31,5.0,532.0,6.87,0,0.14,7.7,7.25,2.15,-1.0,-1.0,10.0,45.0,16,0.0,0.0,0.0,0.0,0.0
2841 台開,2014/12/31,9.0,270.0,13.11,0,13.36,3.88,53.57,3.25,22.0,32642.0,49.0,18.0,14,0.0,0.0,0.0,0.0,0.0
2905 三商,2014/12/31,5.0,738.0,770.8,0,0.09,0.36,-1.05,1.13,-1.0,-1.0,60.0,1705.0,18,0.0,0.0,0.0,0.0,0.0
2915 潤泰全,2014/12/31,6.0,551.0,-3.24,0,4.16,9.48,-14.4,1.91,14.0,8.0,34.0,59.0,18,29.99999618530273,0.00016760852304287255,1.9998353719711304,1.0,2.000000238418579
3004 豐達科,2014/12/31,6.0,251.0,2.7,0,1.33,-1.82,14.27,1.97,-16.0,-20.0,123.0,14.0,10,0.0,0.0,0.0,0.0,0.0
3008 大立光,2014/12/31,2.0,978.0,196.88,1,0.01,38.86,47.59,4.55,-9.0,-12.0,0.0,458.0,26,0.0,0.0,0.0,0.0,0.0
3015 全漢,2014/12/31,4.0,580.0,3.51,0,0.03,2.84,1.61,2.71,0.0,7.0,3.0,158.0,28,0.0,0.0,0.0,0.0,0.0
3018 同開,2014/12/31,7.0,460.0,0.22,0,0.27,3.89,2.9,2.07,-91.0,0.0,40.0,15.0,31,0.0,0.0,0.0,0.0,0.0
3026 禾伸堂,2014/12/31,4.0,647.0,17.4,0,0.17,4.89,4.72,1.25,2.0,0.0,21.0,160.0,28,0.0,0.0,0.0,0.0,0.0
3027 盛達,2014/12/31,6.0,378.0,0.81,0,0.65,1.74,-1.43,1.85,3.0,-19.0,30.0,12.0,27,0.0,0.0,0.0,0.0,0.0
3036 文曄,2014/12/31,4.0,616.0,-38.22,1,0.16,4.7,2.39,1.4,4.0,-4.0,103.0,1078.0,29,0.0,0.0,0.0,0.0,0.0
3037 欣興,2014/12/31,3.0,600.0,66.23,0,0.83,1.06,1.98,1.54,-3.0,-1.0,71.0,618.0,28,0.0,0.0,0.0,0.0,0.0
3041 揚智,2014/12/31,4.0,554.0,2.84,0,0.0,4.22,6.06,0.0,-13.0,-8.0,0.0,46.0,24,0.0,0.0,0.0,0.0,0.0
3045 台灣大,2014/12/31,1.0,850.0,283.39,0,0.55,11.62,17.53,1.19,5.0,0.0,83.0,1126.0,27,0.0,0.0,0.0,0.0,0.0
3049 和鑫,2014/12/31,7.0,486.0,17.07,0,5.75,4.27,14.8,2.77,-11.0,-37.0,104.0,45.0,26,0.0,0.0,0.0,0.0,0.0
3052 夆典,2014/12/31,6.0,406.0,-2.08,1,0.89,2.83,6.49,1.87,83.0,86.0,83.0,37.0,14,0.0,0.0,0.0,0.0,0.0
3054 立萬利,2014/12/31,6.0,420.0,4.73,0,0.42,1.06,-0.25,2.27,0.0,-24.0,39.0,22.0,24,0.0,0.0,0.0,0.0,0.0
3058 立德,2014/12/31,6.0,409.0,3.01,0,0.17,0.16,1.13,1.13,6.0,6.0,32.0,54.0,28,0.0,0.0,0.0,0.0,0.0
3090 日電貿,2014/12/31,6.0,521.0,-3.33,1,0.44,6.31,4.2,1.95,21.0,18.0,75.0,85.0,28,0.0,0.0,0.0,0.0,0.0
3130 一零四,2014/12/31,4.0,713.0,5.12,0,0.0,13.52,23.86,0.0,28.0,0.0,0.0,13.0,30,0.0,0.0,0.0,0.0,0.0
3149 正達,2014/12/31,6.0,295.0,9.98,0,4.13,-7.17,-19.25,4.27,-1.0,-24.0,124.0,79.0,26,0.0,0.0,0.0,0.0,0.0
3167 大量,2014/12/31,5.0,463.0,0.83,0,0.55,7.38,7.63,1.96,19.0,-38.0,49.0,24.0,5,0.0,0.0,0.0,0.0,0.0
3321 同泰,2014/12/31,6.0,647.0,6.36,0,0.48,13.89,12.04,2.36,25.0,3.0,38.0,32.0,28,0.0,0.0,0.0,0.0,0.0
3406 玉晶光,2014/12/31,6.0,385.0,-3.88,0,1.38,-4.02,-5.71,3.54,-8.0,-4.0,59.0,104.0,26,0.0,0.0,0.0,0.0,0.0
3494 誠研,2014/12/31,7.0,323.0,1.35,0,0.93,2.69,5.06,1.99,3.0,-2.0,35.0,22.0,25,1.0,0.00026803551008924836,0.9997319579124452,9.603997458418334e-11,8.458181377513084e-11
3528 安馳,2014/12/31,6.0,458.0,-7.52,1,0.29,9.0,6.71,1.87,-7.0,15.0,75.0,32.0,29,0.0,0.0,0.0,0.0,0.0
3591 艾笛森,2014/12/31,6.0,392.0,1.76,0,0.54,0.17,-2.98,1.72,6.0,-17.0,26.0,29.0,26,0.0,0.0,0.0,0.0,0.0
3593 力銘,2014/12/31,8.0,96.0,-0.68,0,1.67,-12.74,-264.82,1.0,250.0,28.0,40.0,1.0,28,5.0,2.0955508316352966e-27,4.6080573428200995e-18,2.500197716673545e-29,8.830758884178779e-21
3605 宏致,2014/12/31,4.0,553.0,7.0,0,0.3,4.51,9.95,1.61,-5.0,-5.0,18.0,41.0,28,0.0,0.0,0.0,0.0,0.0
3673 TPK-KY,2014/12/31,5.0,470.0,155.19,0,1.1,1.42,-0.66,2.05,-20.0,-6.0,159.0,1295.0,26,0.0,0.0,0.0,0.0,0.0
3682 亞太電,2014/12/31,3.0,702.0,48.91,0,0.0,4.94,0.3,0.0,-1.0,6.0,0.0,163.0,27,0.0,0.0,0.0,0.0,0.0
3701 大眾控,2014/12/31,9.0,362.0,4.65,0,0.74,-1.48,-1.51,2.05,-14.0,5.0,121.0,143.0,25,0.0,0.0,0.0,0.0,0.0
3702 大聯大,2014/12/31,4.0,588.0,-133.81,1,0.24,4.5,1.71,1.83,5.0,3.0,148.0,4525.0,29,0.0,0.0,0.0,0.0,0.0
